Année;Dépense/Recette;Investissement/Fonctionnement;Chapitre;Libellé chapitre;Rubrique fonctionnelle;Article;Libellé article;Montant;Réel/Ordre id/Ordre diff
2014;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9353;A6518;Autres (Primes et dots);890000.0;OR
2014;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9358;A6514;Cotisations. adhésions et autres prestations pour le compte de tiers;300000.0;OR
2014;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9351;A6513;Bourses;40000.0;OR
2014;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9351;A65111;Famille et enfance;11532500.0;OR
2014;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9353;A6478;Autres charges sociales diverses;556.0;OR
2014;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9350;A6478;Autres charges sociales diverses;2278.0;OR
2014;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9353;A6414;Personnel rémunéré a la vacation;235350.0;OR
2014;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9351;A64131;Rémunérations du personnel non titulaire;856504.0;OR
2014;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9351;A64118;Autres indemnités;5029282.0;OR
2014;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9353;A64113;NBI;68775.0;OR
2014;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9353;A64112;Supplément famillial de traitement et indemnité de résidence;155786.0;OR
2014;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9358;A64111;Rémunération principale;120131.0;OR
2014;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9353;A64111;Rémunération principale;4052962.0;OR
2014;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9351;A64111;Rémunération principale;19709846.0;OR
2014;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9358;A6338;Autres impôt. taxes et versements assimilés sur rémunérations;367.0;OR
2014;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9350;A6338;Autres impôt. taxes et versements assimilés sur rémunérations;51710.0;OR
2014;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9350;A6336;Cotisations au C.N.F.P.T. et au centre de gestion de la fonction publique territoriale;272154.0;OR
2014;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9351;A6331;Versement de transport;744200.0;OR
2014;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9350;A6261;Frais d affranchissement;400000.0;OR
2014;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9350;A6236;Catalogues et imprimés et publications;145000.0;OR
2014;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9358;A6188;Autres frais divers;150000.0;OR
2014;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9352;A6188;Autres frais divers;185000.0;OR
2014;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9350;A6188;Autres frais divers;150000.0;OR
2014;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9351;A61551;Entretien et réparations sur matériel roulant;3500.0;OR
2014;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9352;A614;Charges locatives et de copropriété;114650.0;OR
2014;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9350;A6132;Locations immmobilières;4297680.0;OR
2014;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9353;A611;Contrats de prestations de services;1002400.0;OR
2014;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9350;A6064;Fournitures administratives;264000.0;OR
2014;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9351;A60636;Habillement et Vêtements de travail;39000.0;OR
2014;Recette;Fonctionnement;C9354;REVENU MINIMUM D'INSERTION (RMI);R935471;A7531;RECOUVREMENTS RMI;300000.0;OR
2014;Dépense;Fonctionnement;C9354;REVENU MINIMUM D'INSERTION (RMI);R935471;A6748;Autres subventions exceptionnelles;1000.0;OR
2014;Recette;Fonctionnement;C9355;PERSONNES DEPENDANTES (APA);R93550;A747811;Dotation versée au titre de l APA;3500000.0;OR
2014;Dépense;Fonctionnement;C9355;PERSONNES DEPENDANTES (APA);R93551;A673;Titres annulés (sur exercices antérieurs);20000.0;OR
2014;Dépense;Fonctionnement;C9355;PERSONNES DEPENDANTES (APA);R93551;A651141;APA à domicile versée au service d aide à domicile;10000000.0;OR
2014;Dépense;Fonctionnement;C9356;REVENU DE SOLIDARITE ACTIVE (RSA);R93564;A6518;Autres (Primes et dots);60000.0;OR
2014;Dépense;Fonctionnement;C9356;REVENU DE SOLIDARITE ACTIVE (RSA);R93567;A65171;RSA-Versement pour allocations forfaitaires;135193078.0;OR
2016;Recette;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9351;A74718;Autres participations de l Etat;307191.0;OR
2016;Recette;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9352;A6419;Remboursements sur rémunérations du personnel;4095000.0;OR
2016;Recette;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R93315;A7581;Redevances pour concessions. brevets. licenses. marques. procédés. droits et valeur similaires;100.0;OR
2016;Recette;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R93314;A7088;Autres produits d activités annexes (abonnements et ventes d ouvrages...);55500.0;OR
2016;Recette;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R9330;A70323;Redevance d occupation du domaine public départemental;107000.0;OR
2016;Recette;Fonctionnement;C931;SECURITE;R9310;A773;Mandats annulés (sur exercices antérieurs) ou atteints par la déchéance quadriénale;14628.0;OR
2016;Recette;Fonctionnement;C930;SERVICES GENERAUX;R930202;A7513;Recouvrements sur bénéficiaires. tiers-payants et successions;272000.0;OR
2016;Recette;Fonctionnement;C930;SERVICES GENERAUX;R930202;A70841;Mise à disposition de personnel facturée aux budgets annexes;551000.0;OR
2016;Recette;Fonctionnement;C930;SERVICES GENERAUX;R930201;A6479;Remboursements sur autres charges sociales diverses;3709678.0;OR
2016;Recette;Fonctionnement;C930;SERVICES GENERAUX;R930202;A6459;Remboursements sur charges de Sécurité Sociale et de prévoyance;8850.0;OR
2016;Dépense;Investissement;C917;AMENAGEMENT ET ENVIRONNEMENT;R9171;A2188;Autres;15000.0;OR
2016;Dépense;Investissement;C917;AMENAGEMENT ET ENVIRONNEMENT;R9171;A204182;Subventions d équipement bâtiments et installations versées aux organismes publics divers;2769344.1;OR
2016;Dépense;Investissement;C917;AMENAGEMENT ET ENVIRONNEMENT;R9171;A2041782;Subventions d équipement bâtiments et installations versées aux autres établissements publics locaux;3937769.0;OR
2016;Dépense;Investissement;C917;AMENAGEMENT ET ENVIRONNEMENT;R91738;A204142;Subventions bâtiments et installations versées aux communes et structures intercommunales;630000.0;OR
2016;Dépense;Investissement;C917;AMENAGEMENT ET ENVIRONNEMENT;R9171;A204142;Subventions bâtiments et installations versées aux communes et structures intercommunales;10626417.13;OR
2016;Dépense;Investissement;C917;AMENAGEMENT ET ENVIRONNEMENT;R9172;A204141;Subventions biens mobiliers. matériel et études versées aux communes et structures intercommunales;50000.0;OR
2016;Dépense;Investissement;C916;RESEAUX ET INFRASTRUCTURES;R91621;A20422;Subventions bâtiments et installations versées aux personnes de droit privé;60000.0;OR
2016;Dépense;Investissement;C916;RESEAUX ET INFRASTRUCTURES;R91621;A204182;Subventions d équipement bâtiments et installations versées aux organismes publics divers;1131000.0;OR
2016;Dépense;Investissement;C916;RESEAUX ET INFRASTRUCTURES;R91628;A204162;Subventions bâtiments et installations d intérêt national versées aux SPIC;70000.0;OR
2016;Dépense;Investissement;C916;RESEAUX ET INFRASTRUCTURES;R91621;A204152;Subventions bâtiments et installations versées aux autres groupements de collectivités;1120000.0;OR
2016;Dépense;Investissement;C916;RESEAUX ET INFRASTRUCTURES;R9161;A204142;Subventions bâtiments et installations versées aux communes et structures intercommunales;500000.0;OR
2016;Dépense;Investissement;C913;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R91311;A20422;Subventions bâtiments et installations versées aux personnes de droit privé;494.0;OR
2016;Dépense;Investissement;C912;ENSEIGNEMENT;R91221;A20422;Subventions bâtiments et installations versées aux personnes de droit privé;1732723.54;OR
2016;Dépense;Investissement;C911;SECURITE;R9112;A2041782;Subventions d équipement bâtiments et installations versées aux autres établissements publics locaux;2000000.0;OR
2016;Dépense;Investissement;C911;SECURITE;R9118;A204142;Subventions bâtiments et installations versées aux communes et structures intercommunales;600000.0;OR
2016;Dépense;Investissement;C907;AMENAGEMENT ET ENVIRONNEMENT;R9072;A261;Titres de participation;10.0;OR
2016;Dépense;Investissement;C907;AMENAGEMENT ET ENVIRONNEMENT;R90738;A23151;Réseaux de voirie en cours;150000.0;OR
2016;Dépense;Investissement;C907;AMENAGEMENT ET ENVIRONNEMENT;R9070;A21848;Autres matériel de bureau et mobiliers;23000.0;OR
2016;Dépense;Investissement;C907;AMENAGEMENT ET ENVIRONNEMENT;R90738;A2157;Matériel et outillage technique;24000.0;OR
2016;Dépense;Investissement;C907;AMENAGEMENT ET ENVIRONNEMENT;R90738;A2118;Autres terrains;320000.0;OR
2016;Dépense;Investissement;C906;RESEAUX ET INFRASTRUCTURES;R90628;A23151;Réseaux de voirie en cours;800000.0;OR
2016;Dépense;Investissement;C906;RESEAUX ET INFRASTRUCTURES;R90621;A231318;Constructions autres bâtiments publics en cours;286686.52;OR
2016;Dépense;Investissement;C906;RESEAUX ET INFRASTRUCTURES;R9061;A2157;Matériel et outillage technique;100000.0;OR
2016;Dépense;Investissement;C906;RESEAUX ET INFRASTRUCTURES;R9061;A2121;Plantations d arbres et arbustes;205000.0;OR
2016;Dépense;Investissement;C905;ACTION SOCIALE (hors RMI et RSA);R9050;A2157;Matériel et outillage technique;20000.0;OR
2016;Dépense;Investissement;C905;ACTION SOCIALE (hors RMI et RSA);R9050;A21351;Installations générales. agencements. aménagement des bâtiments publics;200000.0;OR
2016;Dépense;Investissement;C905;ACTION SOCIALE (hors RMI et RSA);R9058;A2121;Plantations d arbres et arbustes;1000.0;OR
2016;Dépense;Investissement;C904;PREVENTION MEDICO-SOCIALE;R9041;A231313;Constructions bâtiments sociaux et médico-sociaux en cours;1953544.15;OR
2016;Dépense;Investissement;C903;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R9032;A23151;Réseaux de voirie en cours;890436.11;OR
2016;Dépense;Investissement;C903;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R90312;A216;Collections et oeuvres d art;580000.0;OR
2016;Dépense;Investissement;C902;ENSEIGNEMENT;R90221;A2051;Concessions et droits similaires;642746.0;OR
2016;Dépense;Investissement;C902;ENSEIGNEMENT;R90221;A2031;Frais d études;776000.0;OR
2016;Dépense;Investissement;C900;SERVICES GENERAUX;R900202;A231311;Constructions bâtiments administratifs en cours;58116000.0;OR
2016;Dépense;Investissement;C900;SERVICES GENERAUX;R900202;A2182;Matériel de transports;200000.0;OR
2016;Dépense;Investissement;C900;SERVICES GENERAUX;R900202;A2153;Réseaux divers;93000000.0;OR
2016;Dépense;Investissement;C900;SERVICES GENERAUX;R900202;A2051;Concessions et droits similaires;5974982.0;OR
2016;Dépense;Investissement;C900;SERVICES GENERAUX;R900202;A2033;Frais d insertion;130000.0;OR
2016;Dépense;Investissement;C926;TRANSFERT ENTRE SECTIONS;R926;A13932;DDEC transférée au compte de résultat;6958065.0;OE
2016;Dépense;Investissement;C926;TRANSFERT ENTRE SECTIONS;R926;A13918;Autres subventions d équipement transférées au compte de résultat;1406.0;OE
2016;Dépense;Investissement;C926;TRANSFERT ENTRE SECTIONS;R926;A13914;Subventions d équipement transférées au compte de résultat - Communes et structures intercommunales;1183561.0;OE
2016;Dépense;Fonctionnement;C945;PROVISIONS;R945;A6817;Dotations aux provisions pour dépréciation des actifs circulants;51640800.0;OR
2016;Dépense;Fonctionnement;C939;DEVELOPPEMENT ECONOMIQUE;R9391;A6188;Autres frais divers;70000.0;OR
2016;Dépense;Fonctionnement;C939;DEVELOPPEMENT ECONOMIQUE;R9390;A6188;Autres frais divers;500.0;OR
2016;Dépense;Fonctionnement;C938;TRANSPORTS;R93821;A6568;Autres participations;97882400.0;OR
2016;Dépense;Fonctionnement;C937;AMENAGEMENT ET ENVIRONNEMENT;R9372;A6746;Bonifications d intérêts;2159000.0;OR
2016;Dépense;Fonctionnement;C937;AMENAGEMENT ET ENVIRONNEMENT;R9372;A6574;Subventions de fonctionnement aux associations et autres organismes de droit privé;271000.0;OR
2016;Dépense;Fonctionnement;C937;AMENAGEMENT ET ENVIRONNEMENT;R9370;A64131;Rémunérations du personnel non titulaire;969778.0;OR
2016;Dépense;Fonctionnement;C937;AMENAGEMENT ET ENVIRONNEMENT;R9370;A64118;Autres indemnités;3132150.0;OR
2016;Dépense;Fonctionnement;C937;AMENAGEMENT ET ENVIRONNEMENT;R9370;A6332;Cotisations versées au F.N.A.L.;47366.0;OR
2016;Dépense;Fonctionnement;C937;AMENAGEMENT ET ENVIRONNEMENT;R9370;A6247;Transports collectifs du personnel;4500.0;OR
2016;Dépense;Fonctionnement;C937;AMENAGEMENT ET ENVIRONNEMENT;R9370;A6182;Documentation générale et technique;300.0;OR
2016;Dépense;Fonctionnement;C937;AMENAGEMENT ET ENVIRONNEMENT;R9371;A617;Etudes et reherches;24000.0;OR
2016;Dépense;Fonctionnement;C937;AMENAGEMENT ET ENVIRONNEMENT;R9370;A6068;Autres matières et fournitures;10000.0;OR
2016;Dépense;Fonctionnement;C937;AMENAGEMENT ET ENVIRONNEMENT;R9370;A6064;Fournitures administratives;28000.0;OR
2016;Dépense;Fonctionnement;C937;AMENAGEMENT ET ENVIRONNEMENT;R9370;A60622;Carburants;6000.0;OR
2016;Dépense;Fonctionnement;C936;RESEAUX ET INFRASTRUCTURES;R93621;A673;Titres annulés (sur exercices antérieurs);50000.0;OR
2016;Dépense;Fonctionnement;C936;RESEAUX ET INFRASTRUCTURES;R9361;A6561;Participtations aux organismes de regroupement (syndicats mixtes et ententes);1955270.0;OR
2016;Dépense;Fonctionnement;C936;RESEAUX ET INFRASTRUCTURES;R93621;A6478;Autres charges sociales diverses;13391.0;OR
2016;Dépense;Fonctionnement;C936;RESEAUX ET INFRASTRUCTURES;R93621;A6453;Cotisations aux caisses de retraite;1665751.0;OR
2016;Dépense;Fonctionnement;C936;RESEAUX ET INFRASTRUCTURES;R93621;A6451;Cotisations à l  U.R.S.S.A.F.;1135458.0;OR
2016;Dépense;Fonctionnement;C936;RESEAUX ET INFRASTRUCTURES;R93621;A6336;Cotisations au C.N.F.P.T. et au centre de gestion de la fonction publique territoriale;93554.0;OR
2016;Dépense;Fonctionnement;C936;RESEAUX ET INFRASTRUCTURES;R93621;A6283;Frais de nettoyage des locaux;125000.0;OR
2016;Dépense;Fonctionnement;C936;RESEAUX ET INFRASTRUCTURES;R93621;A6068;Autres matières et fournitures;100000.0;OR
2016;Dépense;Fonctionnement;C936;RESEAUX ET INFRASTRUCTURES;R9360;A6064;Fournitures administratives;2000.0;OR
2016;Dépense;Fonctionnement;C936;RESEAUX ET INFRASTRUCTURES;R93621;A60636;Habillement et Vêtements de travail;28500.0;OR
2016;Dépense;Fonctionnement;C936;RESEAUX ET INFRASTRUCTURES;R93621;A60633;Fournitures de voirie;325250.0;OR
2016;Dépense;Fonctionnement;C936;RESEAUX ET INFRASTRUCTURES;R93621;A60611;Eau et assainissement;13626.0;OR
2016;Dépense;Fonctionnement;C9356;REVENU DE SOLIDARITE ACTIVE (RSA);R93561;A6568;Autres participations;3500000.0;OR
2016;Dépense;Fonctionnement;C9356;REVENU DE SOLIDARITE ACTIVE (RSA);R93567;A65172;RSA-Versement pour allocations forfaitaires majorées;19415982.0;OR
2016;Dépense;Fonctionnement;C9356;REVENU DE SOLIDARITE ACTIVE (RSA);R93561;A6188;Autres frais divers;1200000.0;OR
2016;Dépense;Fonctionnement;C9355;PERSONNES DEPENDANTES (APA);R93551;A651142;APA versée au bénéficiaire;20400000.0;OR
2016;Dépense;Fonctionnement;C9354;REVENU MINIMUM D'INSERTION (RMI);R935471;A6541;Créances admises en non valeur;580000.0;OR
2016;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9358;A6574;Subventions de fonctionnement aux associations et autres organismes de droit privé;4398789.0;OR
2016;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9352;A6574;Subventions de fonctionnement aux associations et autres organismes de droit privé;411000.0;OR
2016;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9358;A65734;Subventions de fonctionnement aux Communes et structure intercommunales;1134746.0;OR
2016;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9351;A65734;Subventions de fonctionnement aux Communes et structure intercommunales;10195007.91;OR
2016;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9353;A65731;Subventions de fonctionnement à l Etat;70000.0;OR
2016;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9352;A65242;Frais de séjour en établissements et services pour adultes handicapés;115481400.0;OR
2016;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9351;A652414;Foyers de jeunes travailleurs;624000.0;OR
2016;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9351;A65211;Frais de scolarité;620000.0;OR
2016;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9353;A6518;Autres (Primes et dots);650000.0;OR
2016;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9358;A6512;Secours d urgence;350000.0;OR
2016;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9352;A6478;Autres charges sociales diverses;9174.0;OR
2016;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9350;A6478;Autres charges sociales diverses;45390.0;OR
2016;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9353;A6453;Cotisations aux caisses de retraite;1331025.0;OR
2016;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9353;A6451;Cotisations à l  U.R.S.S.A.F.;791398.0;OR
2016;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9352;A6451;Cotisations à l  U.R.S.S.A.F.;650545.0;OR
2016;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9351;A64126;Indemnités de licenciement;151500.0;OR
2016;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9351;A64121;Rémunérations principales;16619600.0;OR
2016;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9358;A64113;NBI;2149.0;OR
2010;Dépense;Investissement;C914;PREVENTION MEDICO-SOCIALE;R9142;A2042;Subventions d équipement versées aux personnes de droit privé;370679.51;OR
2010;Dépense;Investissement;C914;PREVENTION MEDICO-SOCIALE;R9148;A20414;Subventions d équipement versées aux communes;166900.0;OR
2010;Dépense;Investissement;C913;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R91312;A2042;Subventions d équipement versées aux personnes de droit privé;131861.65;OR
2010;Dépense;Investissement;C913;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R91311;A2042;Subventions d équipement versées aux personnes de droit privé;73591.29;OR
2010;Dépense;Investissement;C913;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R9132;A20415;Subventions d équipement versées aux autres groupements de collectivités;221230.0;OR
2010;Dépense;Investissement;C913;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R91313;A20414;Subventions d équipement versées aux communes;283744.0;OR
2010;Dépense;Investissement;C912;ENSEIGNEMENT;R91221;A2043;Subventions d équipement versées aux établissements scolaires pour leurs dépenses d équipement;686000.0;OR
2010;Dépense;Investissement;C912;ENSEIGNEMENT;R9128;A2042;Subventions d équipement versées aux personnes de droit privé;11600.0;OR
2010;Dépense;Investissement;C911;SECURITE;R9112;A204178;Autres;2680000.0;OR
2010;Dépense;Investissement;C911;SECURITE;R9118;A20414;Subventions d équipement versées aux communes;1188439.07;OR
2010;Dépense;Investissement;C909;DEVELOPPEMENT ECONOMIQUE;R9090;A21848;Autres matériel de bureau et mobiliers;12000.0;OR
2010;Dépense;Investissement;C907;AMENAGEMENT ET ENVIRONNEMENT;R90738;A23188;Autres immobilisations corporelles en cours;400000.0;OR
2010;Dépense;Investissement;C907;AMENAGEMENT ET ENVIRONNEMENT;R90738;A2128;Autres agencements et aménagements;9881700.0;OR
